ID_REF;MIMAT0005898;MIMAT0005951;MIMAT0019691;MIMAT0027623;MIMAT0027650;ETAT;;
GSM1879855;3.739012809;5.641385702;9.058916686;6.448973324;8.984491485;non-cancer;;
GSM1879856;1.838884299;5.564393627;9.039093121;6.274231063;8.792463661;non-cancer;;
GSM1879857;3.90656602;5.183382162;9.297044566;6.813963381;9.15817893;non-cancer;;
GSM1879858;2.736621499;5.148001252;9.117062044;6.007295859;8.847340316;non-cancer;;
GSM1879859;7.324161793;5.641002925;9.134141046;7.19430385;8.812348819;non-cancer;;
GSM1879860;3.768476149;5.614690469;9.307087833;6.664905897;8.692262192;non-cancer;;
GSM1879861;1.352100981;5.649396156;9.01921883;6.265760379;8.979492672;non-cancer;;
GSM1879862;1.825551646;5.338806563;9.137563584;6.139337362;8.91569536;non-cancer;;
GSM1879863;2.091762205;5.428505254;8.899316611;6.204168748;8.665746942;non-cancer;;
GSM1879864;3.178837534;5.587288104;9.004922689;6.310668943;8.665747555;non-cancer;;
GSM1879865;5.645095948;5.635922503;9.265836142;6.982191421;8.810618765;non-cancer;;
GSM1879866;2.509323755;4.958464852;9.264236683;6.574094219;9.245903822;non-cancer;;
GSM1879867;3.55578613;5.512190914;9.385206168;6.566185321;9.082431901;non-cancer;;
GSM1879868;2.378330344;5.259911471;9.668323004;6.73822186;9.213147987;non-cancer;;
GSM1879869;2.88116714;4.918293905;9.679503196;6.905597208;9.127022559;non-cancer;;
GSM1879870;3.664838625;4.98802336;9.188377384;6.688740776;9.098198046;non-cancer;;
GSM1879871;3.6222723;5.164181695;9.401383118;6.46680501;9.093999864;non-cancer;;
GSM1879872;2.722963777;5.574237496;9.178745083;6.442789446;8.87912912;non-cancer;;
GSM1879873;3.187019102;4.19380377;9.242361439;6.652351104;9.094654129;non-cancer;;
GSM1879874;2.402176762;4.34356198;9.197211707;6.577115969;9.02653793;non-cancer;;
GSM1879875;2.809187265;4.531801428;9.183778568;6.463410771;9.078690476;non-cancer;;
GSM1879876;3.208587259;5.452972667;9.279721266;6.617308845;9.052599291;non-cancer;;
GSM1879877;4.369016724;5.168309883;9.627363076;7.052517794;9.262229186;non-cancer;;
GSM1879878;2.085087327;5.560600083;9.538163936;6.57228876;8.922926038;non-cancer;;
GSM1879879;2.762774384;4.923279387;9.266162397;6.150881255;8.916773205;non-cancer;;
GSM1879880;2.906779407;4.986243489;9.294417415;6.234988861;8.853873129;non-cancer;;
GSM1879881;2.738540878;4.949747736;9.272618099;6.989506079;9.170238557;non-cancer;;
GSM1879882;2.39316566;5.317538316;9.228198344;6.660691918;8.87309707;non-cancer;;
GSM1879883;2.985438994;5.661769758;9.249707688;6.683961215;8.964450093;non-cancer;;
GSM1879884;4.196373799;5.232967204;9.237800884;6.841175836;8.921895127;non-cancer;;
GSM1879885;2.154354205;5.513616673;9.156924428;6.389811337;8.992914663;non-cancer;;
GSM1879886;2.531656577;5.111771282;9.12231507;6.367050772;8.872158786;non-cancer;;
GSM1879887;2.904309361;5.47795463;9.093888264;6.190423928;9.002582419;non-cancer;;
GSM1879888;1.991885229;5.758898611;8.998683876;6.216743456;9.10638211;non-cancer;;
GSM1879889;1.248048509;5.437401884;9.600679352;6.072994833;9.392594225;non-cancer;;
GSM1879890;5.260237632;5.763398524;8.918590142;6.79711816;8.79292895;non-cancer;;
GSM1879891;4.840349848;5.244783402;8.836315083;6.447288355;8.466635672;non-cancer;;
GSM1879892;1.766676768;5.400998736;8.89132348;6.424962913;9.038161105;non-cancer;;
GSM1879893;4.525660069;5.237409596;9.104168863;6.533982215;9.211088176;non-cancer;;
GSM1879894;2.947477356;5.699884972;9.28779996;6.929804069;8.81762186;non-cancer;;
GSM1879895;3.970259827;5.55992792;8.887055961;6.591782206;8.787662821;non-cancer;;
GSM1879896;3.728619747;5.68224877;8.675932022;6.698414194;8.410519284;non-cancer;;
GSM1879897;3.397854627;5.623362353;9.078924438;6.43769161;9.095397289;non-cancer;;
GSM1879898;1.923880071;5.348029109;9.194154577;6.36554957;9.3551428;non-cancer;;
GSM1879899;5.608733564;6.198351376;9.336086894;6.843727137;9.345589812;non-cancer;;
GSM1879900;2.940547093;5.534480623;9.331359579;6.595660162;9.300036746;non-cancer;;
GSM1879901;5.127856013;4.899634809;9.276590436;7.135573951;9.361195621;non-cancer;;
GSM1879902;1.763263507;5.316636234;9.389608654;6.27679447;9.381385443;non-cancer;;
GSM1879903;1.967735636;4.894246899;9.416014962;6.597886557;9.308134553;non-cancer;;
GSM1879904;2.14433634;5.465632392;9.290787878;6.267533215;9.289813568;non-cancer;;
GSM1879905;5.387781675;5.566472829;9.374983973;6.804059978;9.226535872;non-cancer;;
GSM1879906;1.247950066;4.725805142;9.316620619;6.075674801;9.229534397;non-cancer;;
GSM1879907;2.821750308;5.314411373;9.146614936;6.39375271;9.287701823;non-cancer;;
GSM1879908;1.590509446;5.456917065;9.154019344;6.361386331;9.414252419;non-cancer;;
GSM1879909;5.465971031;5.848020349;9.391958189;6.678973383;9.424919819;non-cancer;;
GSM1879910;3.421248319;5.323793332;8.948788369;6.777850975;9.180746438;non-cancer;;
GSM1879911;3.279561829;4.760978185;9.040687479;6.354447111;9.500942644;non-cancer;;
GSM1879912;0.905583472;5.564081008;9.049255444;6.409239499;9.145875485;non-cancer;;
GSM1879913;1.918102664;5.631078892;9.17439866;6.397493024;9.551881891;non-cancer;;
GSM1879914;1.05741421;5.222557012;9.015378996;6.229126376;9.523946614;non-cancer;;
GSM1879915;2.328650437;5.282491574;8.852975163;7.138248776;9.300308676;non-cancer;;
GSM1879916;0.99217926;4.975479109;8.945906005;6.399118785;9.409298188;non-cancer;;
GSM1879917;4.4580337;5.686010089;9.243240219;6.809969328;9.559029807;non-cancer;;
GSM1879918;1.512221594;5.277556249;9.073604531;6.621926869;9.207077416;non-cancer;;
GSM1879919;5.004110314;5.266819162;9.012914231;6.20648099;9.422996833;non-cancer;;
GSM1879920;0.882746282;5.440232537;9.010374656;6.320449729;9.330540591;non-cancer;;
GSM1879921;2.24314514;5.538540529;8.999278946;6.585517386;9.27115146;non-cancer;;
GSM1879922;7.858376596;6.089353549;9.411363539;6.995385951;9.111220119;non-cancer;;
GSM1879923;2.434619938;4.33299404;9.652014274;6.257928869;8.92580776;non-cancer;;
GSM1879924;4.911735673;4.702625113;9.223244744;6.912500603;9.49403582;non-cancer;;
GSM1879925;4.025726889;5.152191789;9.241849503;6.511730724;9.537893108;non-cancer;;
GSM1879926;3.546397976;4.972057912;9.156697362;6.128713633;9.203867247;non-cancer;;
GSM1879927;4.946949542;5.591847149;9.304984347;6.316109562;9.329502571;non-cancer;;
GSM1879928;5.581550141;4.352449066;9.486448964;6.46495608;9.38675236;non-cancer;;
GSM1879929;6.743270004;5.310958708;9.574785069;6.875173145;9.630568139;non-cancer;;
GSM1879930;6.290367803;5.096722627;9.419676843;6.88288916;9.322439693;non-cancer;;
GSM1879931;1.700557806;4.555864808;9.102977696;6.17640564;9.428992192;non-cancer;;
GSM1879932;5.256071419;5.293717621;8.995145307;6.579318766;9.317883693;non-cancer;;
GSM1879933;3.720718757;5.34162665;9.18363067;7.281289788;9.210790102;non-cancer;;
GSM1879934;3.548953506;5.386074905;8.925100382;6.646357698;9.28671995;non-cancer;;
GSM1879935;1.925637084;5.419710178;8.727651918;5.989235254;9.450016352;non-cancer;;
GSM1879936;5.687311427;5.297494905;8.860670773;6.602499105;9.515484785;non-cancer;;
GSM1879937;6.823179021;5.197069545;8.891927355;7.245828722;9.300240407;non-cancer;;
GSM1879938;5.442748554;5.116728439;9.230334045;6.668960065;9.502116104;non-cancer;;
GSM1879939;1.805067253;5.00035666;8.884698271;6.04481689;8.971816908;non-cancer;;
GSM1879940;4.124925315;5.77816812;8.905249937;6.003740124;9.018465899;non-cancer;;
GSM1879941;3.956716593;5.705292003;8.956452502;6.71757569;9.010005786;non-cancer;;
GSM1879942;2.574083171;5.611655248;8.91067572;6.677457217;8.843097001;non-cancer;;
GSM1879943;2.51883842;5.269084501;8.704915387;5.962518682;8.841253287;non-cancer;;
GSM1879944;5.406830455;5.322186206;8.979022568;7.266576576;9.161037732;non-cancer;;
GSM1879945;6.405830595;5.576608819;8.892411377;7.443088114;9.128900635;non-cancer;;
GSM1879946;5.924738376;5.421902882;9.025480133;6.961111404;8.947323193;non-cancer;;
GSM1879947;4.349504614;5.523546458;8.690974887;6.33131862;8.882431279;non-cancer;;
GSM1879948;2.66047501;4.714388839;8.973470354;6.452534961;9.006532999;non-cancer;;
GSM1879949;4.201814126;5.280625059;8.99437585;6.448952621;9.431905189;non-cancer;;
GSM1879950;5.304091217;5.466988736;9.018073168;6.767884642;9.485342957;non-cancer;;
GSM1879951;5.347853782;5.712888737;8.806158513;6.911126289;9.150418729;non-cancer;;
GSM1879952;6.543077365;5.254772441;9.065145444;6.732058036;9.480572456;non-cancer;;
GSM1879953;6.561308394;5.551895975;8.95661163;7.081806608;9.468306626;non-cancer;;
GSM1879954;4.952502938;5.290000212;8.906643981;7.02477225;8.985208855;non-cancer;;
GSM1879955;4.343390163;5.003600579;8.809055272;7.000417849;9.012063183;non-cancer;;
GSM1879956;4.573326865;5.17657125;8.804122586;6.899635997;9.209498659;non-cancer;;
GSM1879957;6.005271396;4.822017697;9.149029441;7.274246248;9.441253066;non-cancer;;
GSM1879958;3.824943461;5.118959555;9.053024859;6.324311032;9.074809455;non-cancer;;
GSM1879959;7.287168013;5.029680194;9.19765154;7.117178155;9.082643957;non-cancer;;
GSM1879960;2.464779613;5.370328103;8.965009334;6.273224596;9.231323822;non-cancer;;
GSM1879961;6.311323455;5.36509252;9.032632009;6.882035411;9.420492535;non-cancer;;
GSM1879962;5.325167432;5.481570446;8.832354397;6.514089263;9.137154528;non-cancer;;
GSM1879963;1.679696031;4.894486404;9.006645167;6.168239603;9.136733835;non-cancer;;
GSM1879964;3.987744968;5.292123121;8.84937451;6.449319259;9.188377301;non-cancer;;
GSM1879965;3.439617652;5.880726276;8.862802801;7.057596261;9.085299993;non-cancer;;
GSM1879966;3.759386849;5.916645013;9.402630379;6.141978952;8.915170296;non-cancer;;
GSM1879967;4.91034494;5.575176457;9.233819814;7.004787261;8.943830578;non-cancer;;
GSM1879968;4.803773554;5.340561223;8.711102659;6.616743836;8.661175997;non-cancer;;
GSM1879969;6.201277271;5.675506288;9.126404676;6.787499388;9.228651715;non-cancer;;
GSM1879970;5.877826014;5.404290091;9.08460113;6.701951942;9.304241018;non-cancer;;
GSM1879971;4.566335885;5.524120479;8.77999191;6.009204048;8.904879777;non-cancer;;
GSM1879972;5.524073027;5.39310726;8.892326679;5.945917541;9.190361093;non-cancer;;
GSM1879973;4.113165222;5.625258584;9.008216539;7.127198233;9.239896606;non-cancer;;
GSM1879974;4.262149209;5.282652623;9.349448669;6.973853687;9.17755311;non-cancer;;
GSM1879975;2.728854506;5.211374901;9.211183318;6.524503293;9.243834691;non-cancer;;
GSM1879976;3.445387975;5.099954759;8.937491882;6.892340782;9.191975266;non-cancer;;
GSM1879977;5.554120568;4.79972253;9.215350145;6.556844841;9.493021022;non-cancer;;
GSM1879978;5.132425159;5.503386455;9.515647329;6.835393571;9.244725926;non-cancer;;
GSM1879979;2.62394273;4.884325167;8.941472498;6.651528489;8.852804552;non-cancer;;
GSM1879980;5.137550238;5.877349291;8.997235499;7.303652115;8.945598545;non-cancer;;
GSM1879981;5.455853679;5.354049665;9.193946403;6.845414748;9.17466357;non-cancer;;
GSM1879982;3.702245703;5.189745476;9.160928842;6.789350517;8.879412871;non-cancer;;
GSM1879983;3.300264937;5.051522132;9.249557187;6.558466663;8.959852652;non-cancer;;
GSM1879984;2.453168311;5.589270884;9.427219007;6.716780348;9.104984837;non-cancer;;
GSM1879985;3.446508772;5.030673653;9.067061213;6.686186072;9.181029736;non-cancer;;
GSM1879986;2.48777685;5.256211261;9.481606063;6.281848241;9.331009138;non-cancer;;
GSM1879987;6.66763982;5.93802071;9.423271198;6.898157596;9.154790546;non-cancer;;
GSM1879988;2.362542548;3.983722569;9.165670413;6.770683408;8.890124933;non-cancer;;
GSM1879989;4.732187586;5.159265125;9.185679744;6.614786273;9.002162886;non-cancer;;
GSM1879990;6.233643062;5.539314213;9.254802347;6.739714321;9.031637078;non-cancer;;
GSM1879991;1.850429849;5.435360031;9.284948181;6.35316334;9.11906392;non-cancer;;
GSM1879992;2.001385629;5.161036567;9.231754315;6.283948991;8.840857465;non-cancer;;
GSM1879993;3.571125947;5.402546195;9.341441423;6.895626353;8.920074186;non-cancer;;
GSM1879994;5.720646412;5.303374769;9.206830916;6.797871776;9.245176269;non-cancer;;
GSM1879995;5.614186698;5.763697563;9.431398766;6.701919356;9.203586814;non-cancer;;
GSM1879996;3.717848017;4.626244707;9.350529506;6.913119751;8.97343978;non-cancer;;
GSM1879997;4.392670187;5.620073483;9.35477416;6.572618714;9.25429577;non-cancer;;
GSM1879998;2.850366653;5.112001848;9.033481124;6.304736356;9.123319614;non-cancer;;
GSM1879999;2.439979877;5.573350894;9.209766553;6.844519533;9.205254422;non-cancer;;
GSM1880000;2.536034551;5.299825238;9.263307371;7.125999625;9.779044844;non-cancer;;
GSM1880001;4.854883703;5.4640297;9.196652375;7.012477031;9.220456843;non-cancer;;
GSM1880002;4.99936341;5.233468459;9.310072163;6.858455571;9.53868599;non-cancer;;
GSM1880003;4.46493075;4.899156623;9.510943331;6.977905169;9.292901409;non-cancer;;
GSM1880004;5.406126665;5.251942288;9.184944287;6.717288904;9.105874002;non-cancer;;
GSM1880005;4.92888589;5.138323046;9.075206059;6.566504352;9.219163295;non-cancer;;
GSM1880006;4.815272305;5.474355147;9.0436155;6.870827428;9.102984233;non-cancer;;
GSM1880007;4.925027688;5.626734258;9.82567848;7.220675482;9.767495793;non-cancer;;
GSM1880008;3.342876394;5.236884754;9.633147075;6.811284989;9.182145666;non-cancer;;
GSM1880009;2.856552057;5.518775164;9.356904445;6.386957347;8.990241412;non-cancer;;
GSM1880010;5.08820369;5.12093675;9.447844821;7.334464426;9.489044395;non-cancer;;
GSM1880011;7.339966339;4.618527451;9.716276311;7.464614625;9.439607288;non-cancer;;
GSM1880012;3.165220754;4.572284146;9.65384981;6.855997005;9.436433531;non-cancer;;
GSM1880013;4.110363442;5.431589508;9.123254165;7.49487873;9.296367461;non-cancer;;
GSM1880014;2.607746409;5.547996789;8.876789496;6.846471087;8.543597848;non-cancer;;
GSM1880015;4.660192343;5.318783443;9.078358562;7.195588334;9.298439221;non-cancer;;
GSM1880016;5.004585377;5.106691687;9.495148609;6.673970397;9.260007939;non-cancer;;
GSM1880017;4.078241065;5.417546318;8.850347149;6.861277262;9.529907216;non-cancer;;
GSM1880018;7.842261803;5.682466177;9.179914921;6.974858822;9.403574617;non-cancer;;
GSM1880019;6.716449438;4.972568885;9.797390229;7.043501798;9.652835554;non-cancer;;
GSM1880020;6.526717889;5.420785939;9.705449241;6.934872133;9.321005617;non-cancer;;
GSM1880021;5.412765699;5.391655515;9.115808973;6.664914034;9.578807435;non-cancer;;
GSM1880022;5.383232194;5.397896116;9.425696883;7.063832154;9.373604358;non-cancer;;
GSM1880023;5.778883236;5.375251206;9.635977526;6.741210991;9.463923836;non-cancer;;
GSM1880024;6.849382288;4.95964743;9.423218107;7.231991294;9.485031469;non-cancer;;
GSM1880025;6.966739839;5.235927898;9.72555374;7.001574552;9.548918049;non-cancer;;
GSM1880026;6.694220135;5.562336934;9.29605192;6.845181629;9.557094759;non-cancer;;
GSM1880027;4.823530795;5.238756943;9.094659529;6.911778735;9.582249429;non-cancer;;
GSM1880028;6.232104464;5.426886935;9.232372041;6.991752394;9.549936397;non-cancer;;
GSM1880029;3.281873829;6.004025236;9.439876894;7.744561383;9.636439507;non-cancer;;
GSM1880030;2.172798286;5.323212873;9.511224404;6.931604457;9.455548267;non-cancer;;
GSM1880031;6.406635849;5.18011928;9.234934194;6.982085558;9.58650224;non-cancer;;
GSM1880032;5.958259422;5.662498439;8.969306887;7.147456955;9.459754719;non-cancer;;
GSM1880033;5.570026891;5.005827863;9.334349983;6.769634049;9.769538913;non-cancer;;
GSM1880034;6.004533063;5.215241426;9.378530808;6.589346232;9.548164402;non-cancer;;
GSM1880035;2.936420453;5.373280921;9.180744514;6.571997317;9.345905876;non-cancer;;
GSM1880036;2.780054842;5.216521268;9.079934968;7.123905874;9.38585022;non-cancer;;
GSM1880037;5.404380977;5.522818936;9.426241632;7.240290343;9.455419053;non-cancer;;
GSM1880038;2.611930061;5.036428853;9.236002182;6.394863127;9.428532451;non-cancer;;
GSM1880039;3.805388831;5.412422235;9.002073064;6.670609585;9.348288381;non-cancer;;
GSM1880040;4.079754909;5.236160987;8.83000565;6.999478103;9.376634977;non-cancer;;
GSM1880041;5.377533585;4.912299474;9.205918262;6.644026175;9.625485265;non-cancer;;
GSM1880042;5.741845945;5.335342372;8.936875102;7.185148357;9.053389862;non-cancer;;
GSM1880043;4.173773478;5.734822046;8.850857525;6.709909579;9.125054783;non-cancer;;
GSM1880044;4.994600236;5.138238187;9.297577684;7.262124966;9.36672599;non-cancer;;
GSM1880045;3.608207934;5.717323199;9.245513535;7.088588201;9.379199194;non-cancer;;
GSM1880046;5.854819118;5.073209506;9.346444479;7.15766426;9.352352795;non-cancer;;
GSM1880047;3.483413205;5.334489999;9.44220943;6.590965602;9.253294929;non-cancer;;
GSM1880048;4.585590972;5.659863819;9.482294975;7.160363826;9.619695786;non-cancer;;
GSM1880049;4.460342226;5.649136626;9.400518508;7.084727489;9.568202797;non-cancer;;
GSM1880050;5.352352809;5.363773291;9.11111715;7.153044407;9.552773369;non-cancer;;
GSM1880051;2.697906363;5.410632753;8.85386306;6.869345576;9.194212346;non-cancer;;
GSM1880052;2.934410338;5.481368;8.705060426;6.82632948;9.249703981;non-cancer;;
GSM1880053;3.627460533;5.034031738;8.887707144;6.74752271;9.502527323;non-cancer;;
GSM1880054;4.124397195;5.657099398;8.964630526;6.885496634;9.39917886;non-cancer;;
GSM1880055;1.640995391;5.147437877;8.973908257;6.924092994;9.481083734;non-cancer;;
GSM1880056;2.469412704;4.969236658;9.12037975;6.509304709;9.484359256;non-cancer;;
GSM1880057;3.229864857;5.291892926;9.332622071;6.679308005;9.786199089;non-cancer;;
GSM1880058;4.145765342;5.526346999;9.046473859;6.969832743;9.33696596;non-cancer;;
GSM1880059;3.712794009;4.129819978;8.850967866;6.555624529;9.28221186;non-cancer;;
GSM1880060;3.010275921;4.698547411;9.018648677;7.489263142;9.300358777;non-cancer;;
GSM1880061;5.332806759;5.345438941;8.940275924;7.574955199;9.435867897;non-cancer;;
GSM1880062;1.951662989;5.13901038;8.947460938;6.7249715;9.186495446;non-cancer;;
GSM1880063;2.80647678;5.559561846;8.84854502;6.693651063;9.511783461;non-cancer;;
GSM1880064;5.748278975;5.630500909;8.600874418;7.169153036;9.128442595;non-cancer;;
GSM1880065;5.124308375;5.791640024;8.897383325;6.676545337;9.744408944;non-cancer;;
GSM1880066;3.363153304;5.4224546;8.613534893;6.605902364;9.227674442;non-cancer;;
GSM1880067;3.022718885;4.953633943;8.681396224;6.65882207;9.083272463;non-cancer;;
GSM1880068;3.485717084;5.251874137;8.615061221;6.694402654;9.442942117;non-cancer;;
GSM1880069;3.097277824;4.764627452;8.731144784;6.725772571;9.583567189;non-cancer;;
GSM1880070;2.867890889;5.540140006;8.896691048;6.167834838;9.088946687;non-cancer;;
GSM1880071;3.257960882;5.349033819;8.783245148;6.521931271;9.082290004;non-cancer;;
GSM1880072;4.158858089;5.703686604;8.874336476;6.733550476;9.258141323;non-cancer;;
GSM1880073;2.49652866;5.318406082;8.79869501;6.631979407;9.428051401;non-cancer;;
GSM1880074;2.788723142;5.406223233;8.736782312;6.349332334;9.161371963;non-cancer;;
GSM1880075;3.038033915;6.127651785;8.748850366;6.548537309;9.112280192;non-cancer;;
GSM1880076;3.940123755;5.859450119;8.69996827;6.805548568;8.821764134;non-cancer;;
GSM1880077;2.033127886;5.225734375;8.87652938;6.337835962;9.241372201;non-cancer;;
GSM1880078;4.708073337;5.890282639;8.971103472;7.020245305;9.045921413;non-cancer;;
GSM1880079;4.978563027;5.790528047;8.83345439;7.104907641;8.950100992;non-cancer;;
GSM1880080;0.01905446;5.777168551;8.842245912;6.34793031;9.052681351;non-cancer;;
GSM1880081;4.584611148;6.066281086;8.897415194;6.698852178;9.264240291;non-cancer;;
GSM1880082;4.437910331;5.543097417;8.665687739;6.707582182;9.501327955;non-cancer;;
GSM1880083;6.859631468;6.191772801;8.428951955;7.1674479;9.051425127;non-cancer;;
GSM1880084;1.595375449;5.836305364;8.563501556;6.264421508;8.922150313;non-cancer;;
GSM1880085;2.971602826;4.760674592;9.069044931;6.446535054;9.547728093;non-cancer;;
GSM1880086;3.062203365;5.038227037;9.260462525;6.583006383;9.260404331;non-cancer;;
GSM1880087;3.314904697;4.794305303;9.01075317;6.164694476;9.309393966;non-cancer;;
GSM1880088;4.209644022;5.643088935;8.84060127;6.473507235;9.43860854;non-cancer;;
GSM1880089;3.276970394;5.385213134;8.804292537;7.610104288;9.35486626;non-cancer;;
GSM1880090;3.333218104;4.772116842;9.257300284;6.603316366;9.574042191;non-cancer;;
GSM1880091;2.37448201;5.11785117;8.950632915;6.470420691;9.273497505;non-cancer;;
GSM1880092;3.095600742;5.524186494;9.043077734;6.728990022;9.448607172;non-cancer;;
GSM1880093;3.838826918;4.955090456;9.07040434;6.786795571;9.432745716;non-cancer;;
GSM1880094;2.938888489;5.287327086;9.306964123;6.356763648;9.374410269;non-cancer;;
GSM1880095;2.758662341;4.748438707;9.018847381;6.170902667;9.239440167;non-cancer;;
GSM1880096;2.643652454;5.452003472;8.951578463;6.383672276;9.280940167;non-cancer;;
GSM1880097;2.952606653;5.525362917;9.051263951;6.865271697;9.292185819;non-cancer;;
GSM1880098;4.015184959;5.022483921;9.065353403;6.567302009;9.346046729;non-cancer;;
GSM1880099;1.815758386;5.778898028;8.598951567;6.253790549;9.028611369;non-cancer;;
GSM1880100;3.81721381;5.233138077;8.846145846;6.266474909;9.38819521;non-cancer;;
GSM1880101;2.579460497;5.06925538;9.198407438;6.53056632;9.720870963;non-cancer;;
GSM1880102;6.019312358;5.248980492;9.327856698;6.792059296;9.011718737;non-cancer;;
GSM1880103;3.235808629;5.199159944;9.381133875;6.685174575;8.884111789;non-cancer;;
GSM1880104;4.898451301;4.995046356;9.515631549;7.569874397;9.036065203;non-cancer;;
GSM1880105;2.430634157;4.472299922;9.112867754;6.764238555;9.118964049;non-cancer;;
GSM1880106;7.707667064;5.282449462;9.806652376;7.001119828;9.087363126;non-cancer;;
GSM1880107;2.858300684;5.199793919;9.443298295;7.058012114;8.765021029;non-cancer;;
GSM1880108;3.346454284;4.634570968;9.172190649;7.093574349;8.98312474;non-cancer;;
GSM1880109;2.844383489;5.122304816;9.104719246;6.621665136;9.022959938;non-cancer;;
GSM1880110;4.719981482;5.180192692;9.490784852;7.116473759;9.221448014;non-cancer;;
GSM1880111;3.319305895;5.144291586;9.225053516;7.407240373;8.882021729;non-cancer;;
GSM1880112;2.933926576;5.103798867;9.392277825;6.885035669;9.395453888;non-cancer;;
GSM1880113;3.780602999;5.059617578;9.311533431;6.752982498;9.289706067;non-cancer;;
GSM1880114;6.070154386;5.374209682;9.607357813;7.033834334;9.012390768;non-cancer;;
GSM1880115;4.415301839;4.888782872;9.507340822;6.569005815;9.220606293;non-cancer;;
GSM1880116;2.356809418;5.101252381;9.119394954;6.573038951;8.82928385;non-cancer;;
GSM1880117;3.520403184;5.149331174;8.983425414;6.851810587;9.085102511;non-cancer;;
GSM1880118;2.477841339;5.268954478;9.330036792;6.804698705;9.08498509;non-cancer;;
GSM1880119;5.767288648;4.315082229;9.305430216;6.759185081;8.998093932;non-cancer;;
GSM1880120;3.282328334;5.032780146;9.230885142;6.241538722;8.947067797;non-cancer;;
GSM1880121;4.740902218;4.962973255;9.27351587;6.765893212;8.947820768;non-cancer;;
GSM1880122;5.838784735;5.053046816;9.41517137;7.152128027;9.307476949;non-cancer;;
GSM1880123;3.045287916;5.694291247;9.515918079;7.002156678;9.359282756;non-cancer;;
GSM1880124;2.595820615;5.242439259;9.163978359;6.766436402;9.016045978;non-cancer;;
GSM1880125;3.314122895;5.006747854;9.453841541;6.880019854;9.182199692;non-cancer;;
GSM1880126;3.816463669;5.181770104;9.358193436;7.26729514;9.023720509;non-cancer;;
GSM1880127;4.285392308;5.014022928;9.46247522;7.477508775;9.283010199;non-cancer;;
GSM1880128;2.769136817;4.910491138;9.396302429;7.14331266;9.478582831;non-cancer;;
GSM1880129;3.313209206;5.228053413;9.231674376;6.851631368;9.308305313;non-cancer;;
GSM1880130;3.429744981;5.449268518;9.509382427;7.049561989;9.364844395;non-cancer;;
GSM1880131;2.352725919;5.552464827;8.981807079;6.390415913;9.067519615;non-cancer;;
GSM1880132;2.3151936;5.46221463;8.854181356;6.716843364;8.58370522;non-cancer;;
GSM1880133;2.973078398;5.312487151;9.11643063;6.751852566;9.303102765;non-cancer;;
GSM1880134;4.603790964;5.192291249;9.531959334;6.521479779;9.143186029;non-cancer;;
GSM1880135;2.765346186;5.395909713;9.32868235;7.042324524;9.142053916;non-cancer;;
GSM1880136;3.684703335;5.36533317;9.437989222;6.933411493;9.401590958;non-cancer;;
GSM1880137;4.531989295;5.591616031;9.360244677;6.50313247;9.190554455;non-cancer;;
GSM1880138;2.785482167;5.41004477;9.413683136;6.576246987;9.511325034;non-cancer;;
GSM1880139;3.197643374;5.76221451;9.154238347;6.642358881;8.896303319;non-cancer;;
GSM1880140;2.610115628;5.706022487;9.123948099;6.48235794;9.003262241;non-cancer;;
GSM1880141;4.755448815;5.306067266;9.190887957;6.93044709;9.129101982;non-cancer;;
GSM1880142;2.459869156;5.482957368;9.080460297;6.809772682;9.418550815;non-cancer;;
GSM1880143;2.670302763;5.451907676;9.19936242;7.337838184;9.131346109;non-cancer;;
GSM1880144;4.337085411;5.077819001;9.250215094;6.731258214;9.589963249;non-cancer;;
GSM1880145;3.679324561;5.236413291;9.601150604;6.776898688;9.822485084;non-cancer;;
GSM1880146;5.537357593;5.485851534;9.365594671;7.372231351;9.363904843;non-cancer;;
GSM1880147;3.147784446;5.096514303;9.184728411;7.011761626;9.239586344;non-cancer;;
GSM1880148;1.977485722;5.105131929;9.134652325;6.57271558;9.517720092;non-cancer;;
GSM1880149;2.567475259;5.093938601;9.056846661;6.635032982;9.32942111;non-cancer;;
GSM1880150;2.77392721;5.512483393;9.265002007;7.131189591;9.423746132;non-cancer;;
GSM1880151;4.835102612;6.031845261;9.072234809;6.9198932;9.434899457;non-cancer;;
GSM1880152;4.184265228;5.726233937;9.32275196;7.208608547;9.572655839;non-cancer;;
GSM1880153;4.853515826;5.927915561;9.096195147;7.226561056;9.699767786;non-cancer;;
GSM1880154;5.729770906;5.422825118;9.412247967;7.38883355;9.141836804;non-cancer;;
GSM1880155;3.189845593;4.839602348;9.284348142;6.760507215;9.310434878;non-cancer;;
GSM1880156;4.111997055;4.634037079;9.282946597;7.144394011;9.254334095;non-cancer;;
GSM1880157;2.822182967;5.044770489;9.483255535;7.06321206;9.312267958;non-cancer;;
GSM1880158;2.366169398;6.478954597;9.426931339;6.897072104;9.39398678;non-cancer;;
GSM1880159;2.892122472;5.373290971;9.404960704;6.93651729;9.400277335;non-cancer;;
GSM1880160;6.101988753;5.630558494;9.293614857;7.02168587;9.547890577;non-cancer;;
GSM1880161;6.191794597;5.574595014;9.50576763;7.167599463;9.652940804;non-cancer;;
GSM1880162;2.24457017;5.296226372;9.129866048;7.411605504;9.512438195;non-cancer;;
GSM1880163;4.259235911;4.83960812;8.950069416;6.935786678;9.114021595;non-cancer;;
